Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7q5rYWltVXyYloLt7K9Efs,"Edge of Tomorrow","Edge of Tomorrow","Aly & Fila,Chapter 47,Richard Bedford",2023-03-03,241285,24,killbottt,2024-04-16T09:49:45Z,"progressive house,trance,uplifting trance","FSOE",0.34,0.98,2,-4.285,1,0.081,0.00406,0.15,0.34,0.13,139.921,4
3gSuDEIGq4yzVdZDGfO1Hp,"Reach Across the Sky - Ben Gold Remix","Heavenly [Divine Edition]","HALIENE,Ben Gold",2023-03-24,212888,19,killbottt,2024-04-16T09:49:45Z,"melodic dubstep,progressive house,progressive trance,trance,uplifting trance","Black Hole Recordings",0.4,0.993,11,-3.078,1,0.0653,0.0002,0.427,0.945,0.282,135.011,4
0JZJFrMgPkjFIlJ4h4cDde,"Chasing Dreams","Chasing Dreams","XiJaro & Pitch",2023-02-10,236739,24,killbottt,2024-04-16T09:49:45Z,"dutch trance,uplifting trance","Black Hole Recordings",0.4,0.95,6,-6.321,0,0.0394,0.000206,0.946,0.308,0.146,138.004,4
6d2CWNIXfFlLN4gspOvYkQ,"Invisible","Invisible","XiJaro & Pitch,Adara",2023-04-07,237418,33,killbottt,2024-04-16T09:49:45Z,"dutch trance,uplifting trance","Black Hole Recordings",0.49,0.98,5,-5.617,1,0.126,0.000263,0.472,0.265,0.149,137.929,4
2bmCrJFHvpdfa0ydtP8zwq,"EVERLASTING","EVERLASTING","Emma Hewitt,XiJaro & Pitch",2023-05-26,248839,25,killbottt,2024-04-16T09:49:45Z,"trance,vocal trance,dutch trance,uplifting trance","Black Hole Recordings",0.456,0.957,6,-5.423,0,0.166,0.000169,0.00852,0.85,0.147,139.998,4
6exyMeq0mSpq1DcR6lW2t0,"Heal - Mike van Fabio Remix","Heal","Lost Emotions,Anthya",2013-08-19,506086,0,killbottt,2024-04-16T09:49:45Z,"","Silent Shore White",0.54,0.941,1,-8.176,1,0.0493,0.0193,0.267,0.126,0.29,138.008,4
49OKzJgqYZ7NWRtfKGujix,"Stars Collide","Stars Collide","Andrew Rayel,Robbie Seed,That Girl",2020-04-10,223000,7,killbottt,2024-04-16T09:49:45Z,"dutch house,edm,moldovan pop,progressive house,trance","Kontor Records",0.527,0.931,9,-6.922,1,0.0671,0.000018,0.00622,0.076,0.228,137.931,4
0DJlcJY5CNc8KGQ1eGBQxH,"Dancing In The Dark - Alex M.O.R.P.H. Remix","Dancing In The Dark (Alex M.O.R.P.H. Remix)","Roman Messer,Twin View,Christian Burns,Alex M.O.R.P.H.",2020-03-12,236530,7,killbottt,2024-04-16T09:49:45Z,"progressive uplifting trance,russian trance,deep uplifting trance,german techno,german trance,progressive house,progressive trance,trance,uplifting trance","Suanda Music",0.452,0.981,10,-4.729,1,0.0467,0.000283,0.176,0.311,0.381,137.998,4
2w9tz1yITt65d1c1T0UjxR,"We Are The World","A State Of Trance: Future Favorite - Best Of 2020","ReOrder,Bo Bruce",2020-11-27,208310,10,killbottt,2024-04-16T09:49:45Z,"progressive house,progressive trance,trance,uplifting trance,vocal trance","A State of Trance",0.534,0.936,0,-4.615,1,0.0421,0.00292,0.012,0.109,0.0399,138.025,4
5qFBjhnvkEnFqqOdgARWgB,"Never Going Down","Never Going Down","Andrew Rayel,Roxanne Emery",2020-05-22,217840,18,killbottt,2024-04-16T09:49:45Z,"dutch house,edm,moldovan pop,progressive house,trance","inHarmony Music",0.595,0.775,5,-3.3,1,0.0462,0.00447,0.000683,0.413,0.183,130.153,4
2MtXUvD0moWYzHEVs0EUho,"What Have I Got To Lose","What Have I Got To Lose","James Dymond,Linney",2020-05-29,211304,20,killbottt,2024-04-16T09:49:45Z,"deep uplifting trance,progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance","FSOE",0.498,0.915,9,-6.831,0,0.0487,0.00236,0.0511,0.111,0.158,138.012,4
6ubzP72gvwiVsPYaLbARsO,"Live For Tonight","These Little Stories (Part One)","Super8 & Tab,Jess Ball",2020-05-01,196992,39,killbottt,2024-04-16T09:49:45Z,"finnish edm,progressive house,progressive trance,trance,uplifting trance","Armind",0.559,0.912,7,-5.929,0,0.0529,0.00813,0.0895,0.422,0.415,128.021,4
6vj01rqsJOyhXCW96dCAly,"Roll The Dice","Roll The Dice","Angelus",2023-02-10,198857,15,killbottt,2024-04-16T09:49:45Z,"","Reason II Rise Music",0.367,0.985,2,-5.541,1,0.0489,0.00333,0.547,0.29,0.218,139.987,4
3Ag0UGNACEb2VNtntxCfDl,"Something I Can't Feel","Something I Can't Feel","Ahmed Helmy",2022-08-19,153809,14,killbottt,2024-04-16T09:52:57Z,"","Serendipity Muzik",0.35,0.941,4,-4.247,1,0.0521,0.0362,0.13,0.254,0.0617,125.973,3
6yrqQn7YYhc9pya3URG3EV,"Starships Over Alice - Radio Edit","Starships Over Alice","Arctic Moon",2012-08-13,222998,5,killbottt,2024-04-16T09:53:13Z,"progressive house,progressive trance,trance,uplifting trance","Future Sound of Egypt",0.175,0.991,9,-6.938,1,0.206,0.00039,0.959,0.125,0.0374,139.975,4
4hpCaW3UntoXmsgTbl5FVV,"Deja Vu","Deja Vu","Tensteps,Sarah de Warren",2023-05-19,226049,13,killbottt,2024-07-12T10:38:14Z,"indie electropop","Find Your Harmony",0.652,0.83,8,-4.702,1,0.0507,0.0167,0.00133,0.282,0.638,135.984,4
3MiRp3R8vm9dwwxcZIWU06,"Now Or Never - Craig Connelly Remix","Now Or Never (Craig Connelly Remix)","Daxson,Nation Of One,Craig Connelly",2024-02-23,228858,27,killbottt,2024-07-12T10:38:20Z,"progressive trance,progressive house,trance,uplifting trance","Coldharbour Recordings",0.218,0.959,7,-5.015,0,0.0714,0.00209,0.873,0.132,0.044,137.983,4
5ffWm2hGNr9msT7WnkouIr,"Arcadia","Arcadia","Alex M.O.R.P.H.",2024-05-10,160004,6,killbottt,2024-07-12T10:38:25Z,"german techno,german trance,progressive house,progressive trance,trance,uplifting trance","FSOE",0.383,0.984,8,-4.439,1,0.0669,0.00329,0.968,0.0677,0.262,138.009,4
2CIf4zlKxhnBOvwBhdjsRS,"You Are Not Alone","You Are Not Alone","MaRLo,Mila Josef",2024-03-29,213970,29,killbottt,2024-07-12T10:38:29Z,"australian dance,trance","Armind",0.667,0.799,3,-6.309,1,0.0389,0.133,0.175,0.107,0.119,129.984,4
5SpFKUNS16xxxQt6cSPaLh,"What Took You so Long","What Took You so Long","Armin van Buuren,Gryffin",2024-03-22,211058,43,killbottt,2024-07-12T10:38:34Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance","Kontor Records",0.561,0.937,0,-4.301,0,0.0396,0.0312,0.000709,0.403,0.231,139.995,4
3sAwui9alfsGv6GzHMBFBp,"Silver Lining","Silver Lining","Claudiu Adam,That Girl",2024-03-22,245652,24,killbottt,2024-07-12T10:38:40Z,"","Find Your Harmony",0.381,0.895,1,-5.922,1,0.0442,0.00621,0.00181,0.0718,0.0768,137.973,4
7uSKWtYTHXp9U2iGFYREdY,"Drifting Away - Alessandra Roncone Remix","Drifting Away (Alessandra Roncone Remix)","Lange,Alessandra Roncone,Skye",2024-04-12,246688,38,killbottt,2024-07-12T10:38:49Z,"progressive house,progressive trance,trance,uplifting trance,italian trance,progressive uplifting trance","A State of Trance",0.448,0.974,2,-6.58,1,0.122,0.00166,0.0777,0.689,0.114,136.052,4
73YaTn15Uo5VMBWN07sgHu,"Floor Nine - DJ T.H. Remix","Floor Nine","Shanokee,Benya,Dj T.H.",2024-02-23,354759,2,killbottt,2024-07-12T10:38:54Z,"german trance,progressive trance","Auditory Recordings",0.463,0.991,1,-4.742,1,0.0681,0.00109,0.508,0.354,0.376,137.99,4
0oyz9ppZNpoLDk6UspF8C5,"Tremor","Tremor","Paul Denton",2024-03-08,188880,34,killbottt,2024-07-12T10:38:58Z,"progressive uplifting trance,trance,uplifting trance","Who's Afraid Of 138?!",0.471,0.956,8,-5.767,1,0.0459,0.00354,0.601,0.64,0.187,139.987,4
6dvhL5vdcfgAnYEcIMS9QB,"Memoria Eterna","Memoria Eterna","Andrew Rayel",2024-02-23,271801,22,killbottt,2024-07-12T10:39:04Z,"dutch house,edm,moldovan pop,progressive house,trance","Find Your Harmony",0.515,0.931,1,-4.171,0,0.0467,0.00723,0.111,0.0624,0.0345,132.049,4
6y5smADdG6WQ2kcEADDS2g,"Twisted Lullaby","Twisted Lullaby","Driftmoon",2024-03-08,165948,25,killbottt,2024-07-12T10:39:09Z,"progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance","A State of Trance",0.409,0.977,2,-6.938,1,0.0435,0.00044,0.0711,0.156,0.345,135.975,4
72a39XpNKN5HrLnx713tN6,"Intergalactic Filarmony - Extended Mix","Intergalactic Filarmony","Skyvol",2024-03-08,334222,4,killbottt,2024-07-12T10:39:14Z,"","Easteria",0.619,0.946,7,-4.775,1,0.0534,0.00176,0.876,0.0374,0.535,134.985,4
2miIjgMeO8eq2ad0eKaCXs,"Aces Hi","Aces Hi","John Askew",2023-03-24,224672,14,killbottt,2024-07-12T10:39:21Z,"progressive house,progressive trance,tech trance,trance,uplifting trance","Armind",0.404,0.995,10,-4.49,0,0.0684,0.00067,0.872,0.456,0.23,140.013,4
0i9bVXTlNguVWgseEFhCsB,"Deceiver","Deceiver","RAM,Allen Watts",2024-03-15,211726,28,killbottt,2024-07-12T10:39:26Z,"dutch trance,progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance","Nocturnal Knights Music",0.383,0.992,6,-4.581,0,0.058,0.0000849,0.9,0.353,0.269,139.978,4
3c42Rmh1Tu8IkSY3TY6YJt,"Pendulum","Pendulum","LÜRUM",2024-03-15,213777,30,killbottt,2024-07-12T10:39:31Z,"","A State of Trance",0.417,0.964,7,-7.25,1,0.0436,0.0000924,0.862,0.152,0.0397,134.969,3
273cv9sESQzXxMqEkhXdm4,"Crazy Love","Crazy Love","Above & Beyond,Zoë Johnston",2024-02-09,231497,44,killbottt,2024-07-12T10:39:36Z,"edm,progressive house,progressive trance,trance,uplifting trance,vocal trance","Anjunabeats",0.548,0.946,4,-6.2,0,0.0421,0.127,0.876,0.0924,0.0564,131.947,4
6xej7y8MkffAjRQICVwu5T,"Take Me Home","Take Me Home","C-Systems,Aina",2024-01-19,233043,33,killbottt,2024-07-12T10:39:42Z,"progressive trance,uplifting trance","A State of Trance",0.462,0.983,1,-4.392,0,0.0583,0.00289,0.0113,0.348,0.0642,137.96,4
3tgzSZb9sHfTTmQXEnMpYE,"Elysium [Transmission 2024 Theme]","Elysium [Transmission 2024 Theme]","Daxson",2024-03-08,158507,36,killbottt,2024-07-12T10:39:49Z,"progressive trance","Coldharbour Recordings",0.468,0.879,10,-4.395,0,0.0844,0.0126,0.0000213,0.865,0.118,134.009,4
49ificpFIblxqx79A6Soyr,"Forever","Forever","Bogdan Vix,Renee Stahl",2014-04-07,223198,25,killbottt,2024-07-12T10:39:55Z,"progressive trance,progressive uplifting trance,uplifting trance","Armind",0.526,0.96,7,-4.964,0,0.0493,0.00139,0.573,0.081,0.214,133.996,4
3QvzY5w4E5HNjNSAuv8a9D,"Live Forever (ASOT 1169) [Tune Of The Week]","ASOT 1169 - A State of Trance Episode 1169 [Including Live at ASOT 1000 (Mexico City, Mexico) [Highlights]]","Achilles,Ansun",2024-04-18,179410,11,killbottt,2024-07-12T10:40:01Z,"","A State Of Trance Radio",0.258,0.948,11,-6.959,0,0.0518,0.000518,0.946,0.558,0.227,138.101,4
0iF3VTHA1QSrUZRjsaGpX2,"Elevate","Elevate","Allen Watts",2024-04-19,226285,30,killbottt,2024-07-12T10:40:06Z,"progressive house,progressive trance,trance,uplifting trance","Who's Afraid Of 138?!",0.444,0.959,6,-6.396,0,0.0392,0.0056,0.876,0.948,0.325,139.992,4
5POfOqBQ3IojpHl3JHCjSR,"Starlite (ASOT 1169) - Alex M.O.R.P.H. Remix","ASOT 1169 - A State of Trance Episode 1169 [Including Live at ASOT 1000 (Mexico City, Mexico) [Highlights]]","Majai,Alex M.O.R.P.H.",2024-04-18,180850,13,killbottt,2024-07-12T10:40:12Z,"german techno,german trance,progressive house,progressive trance,trance,uplifting trance","A State Of Trance Radio",0.464,0.909,9,-7.542,1,0.06,0.000141,0.948,0.184,0.129,137.943,4
2Ysc50BB6hEdEqfD5mWCbQ,"All Over Again","All Over Again","Bryan Kearney,Plumb",2017-07-07,250434,39,killbottt,2024-07-12T10:40:18Z,"trance,uplifting trance,ccm,christian alternative rock,christian music","Subculture",0.562,0.983,4,-5.185,1,0.0632,0.00677,0.153,0.199,0.12,138.012,4
1HatmDsPlpFNfnl7yFkCOv,"Sunrise - Radio Edit","50 Best Trance Hits Ever, Vol. 2","Ratty",2013-03-22,196666,21,killbottt,2024-09-07T09:08:12Z,"bubble trance","Armada Music Albums",0.253,0.967,5,-9.429,0,0.0726,0.000437,0.346,0.111,0.0647,144.014,4
0PNxPSyv0oWi0BiRWc2Czk,"In And Out Of Love","ASOT 1180 - A State of Trance Episode 1180 - Including Live at ASOT 950 (Utrecht, The Netherlands) [Warm Up] (Highlights)","Rivo,Armin van Buuren,Sharon Den Adel",2024-07-04,226621,0,killbottt,2024-09-07T09:08:25Z,"dutch house,dutch trance,edm,pop dance,progressive house,trance,hel","A State Of Trance Radio",0.355,0.777,5,-6.811,0,0.0413,0.201,0.0136,0.211,0.038,122.324,4
0wZDzY0ITlFKYApsjunEDR,"Till The Sky Falls Down","Till The Sky Falls Down","Dash Berlin",2008-03-10,230146,0,killbottt,2024-09-29T09:27:54Z,"big room,dutch house,dutch trance,edm,pop dance,progressive electro house,progressive house,trance,uplifting trance","Armada Music Albums",0.663,0.668,3,-7.733,0,0.0479,0.00522,0.0113,0.0689,0.451,131.966,4
0dxG3l2rku53SIQjTk8ms6,"Goodbye","Goodbye","XiJaro & Pitch,Adara",2024-04-19,188571,46,killbottt,2024-10-05T20:24:41Z,"dutch trance,uplifting trance","Black Hole Recordings",0.306,0.94,8,-5.092,0,0.101,0.0137,0.00000328,0.271,0.138,139.881,4
6Y1T7Ilp5ZO1NUeyhDER9M,"Reach out for Me - Alex M.O.R.P.H. Remix","Reach out for Me (Alex M.O.R.P.H. Remix)","YORK,Alex M.O.R.P.H.,Asheni",2023-12-08,177782,15,killbottt,2024-10-05T20:28:08Z,"german techno,german trance,trance,progressive house,progressive trance,uplifting trance,deep chill","Kontor Records",0.495,0.954,0,-4.491,1,0.0422,0.00101,0.149,0.501,0.191,134.999,4
2WtWXJQ3pYJGO8BAznj2wI,"Prince of Persia","Prince of Persia","Norni",2021-12-24,227277,1,killbottt,2024-09-27T14:16:02Z,"","AVA Recordings",0.323,0.95,4,-5.295,0,0.0699,0.01,0.0965,0.34,0.114,132.032,4
4VecMSJ52AhEebbZlp3rNB,"I See You","I See You","Jak Aggas",2019-08-30,204705,30,killbottt,2024-09-29T08:18:58Z,"tech trance,uplifting trance","Who's Afraid Of 138?!",0.527,0.774,10,-9.144,0,0.0432,0.00709,0.749,0.32,0.103,135.997,4
1YuDhmEbY8RVZWUn3k5e0E,"With You","With You","Giuseppe Ottaviani,Monika Santucci",2021-10-29,257252,23,killbottt,2024-09-27T14:16:37Z,"italian trance,progressive house,trance,uplifting trance","Black Hole Recordings",0.529,0.799,8,-8.201,1,0.0395,0.0151,0.786,0.103,0.185,121.999,4
27a7ojdqMexeIDYIOOJapD,"Rise Again","Rise Again","Alexander Popov,Simon & Phil",2024-04-19,203478,42,killbottt,2024-09-29T08:10:26Z,"progressive house,progressive trance,russian trance,trance,uplifting trance","Interplay Records",0.438,0.978,1,-6.222,1,0.113,0.000235,0.194,0.28,0.0988,137.897,4
5PsoWaIrI0S398z8pTy7BW,"You Can't Stop Me","You Can't Stop Me","Ferry Corsten",2022-08-19,189843,12,killbottt,2024-09-29T09:19:53Z,"dutch trance,progressive house,progressive trance,trance,uplifting trance","Flashover Recordings",0.551,0.958,7,-4.764,1,0.0395,0.00159,0.00563,0.328,0.366,124.993,4
5825kIZPg5psC4yFsa7FXQ,"Edge Of Paradise","Edge Of Paradise","Tycoos,Kate Miles",2021-06-04,217391,6,killbottt,2024-09-29T09:26:43Z,"russian trance,uplifting trance","Suanda Voice",0.482,0.971,8,-3.928,1,0.0441,0.00408,0.206,0.38,0.408,137.971,4
3odIvGqrOMS91dShPatQ1K,"Sea Tides - Radio Edit","Sea Tides","Andy Blueman",2017-10-19,234800,9,killbottt,2024-09-27T14:17:51Z,"progressive uplifting trance,uplifting trance","Abora Recordings",0.142,0.963,6,-5.767,1,0.057,0.000148,0.891,0.541,0.0699,138.019,4
6vLfcIsx1SnNl6rqGhRve1,"Firewalker","Firewalker","The Noble Six",2017-09-22,210434,37,killbottt,2024-09-27T14:17:51Z,"progressive trance,progressive uplifting trance,trance,uplifting trance","A State of Trance",0.396,0.98,6,-7.418,0,0.0445,0.0205,0.909,0.351,0.279,137.97,4
1JPi1oNNp9UpUX68nEfcan,"Everlasting - Radio Edit","Everlasting","Andy Blueman",2017-11-10,273931,2,killbottt,2024-09-27T14:17:51Z,"progressive uplifting trance,uplifting trance","Abora Recordings",0.33,0.99,0,-6.112,1,0.0422,0.000385,0.965,0.308,0.296,137.994,4
4heN0fIz1C9yhs0jvhpByz,"Neverland - Radio Edit","Neverland","Andy Blueman",2017-10-26,285235,4,killbottt,2024-09-27T14:17:51Z,"progressive uplifting trance,uplifting trance","Abora Recordings",0.42,0.93,0,-5.513,0,0.0369,0.000108,0.935,0.0982,0.079,138.014,4
5uOYuNKYUuLIfzl0mJL1RL,"Guadalajara - Radio Mix","Guadalajara","Simon O'Shine",2018-11-12,214298,5,killbottt,2024-09-27T14:17:51Z,"progressive uplifting trance,trance,uplifting trance","Trance All-Stars Records",0.422,0.911,5,-6.449,0,0.0566,0.00308,0.984,0.0939,0.0853,137.968,4
4F8v7zCJNdAtzPUe4j2pjb,"A New Frequency","A New Frequency","Ferry Tayle",2022-06-24,199112,28,killbottt,2024-09-27T14:17:51Z,"progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance","FSOE Fables",0.328,0.994,0,-5.923,0,0.0974,0.00267,0.926,0.229,0.0686,133.956,4
2dbe2tGPMGGS8xtulFqOHN,"Ocean Planet","Ocean Planet","The Noble Six",2019-07-22,245217,24,killbottt,2024-09-27T14:17:51Z,"progressive trance,progressive uplifting trance,trance,uplifting trance","FSOE",0.402,0.968,7,-6.557,1,0.0346,0.000758,0.923,0.33,0.039,138.003,4
6NFTrxKoF1Ndh2ZI1BG4nX,"Wuthering Heights - Radio Edit","Wuthering Heights","Simon O'Shine",2014-02-24,256871,9,killbottt,2024-09-27T14:17:51Z,"progressive uplifting trance,trance,uplifting trance","Future Sound of Egypt",0.382,0.969,6,-6.954,1,0.0589,0.00111,0.953,0.365,0.0388,138.027,4
